match_id,team,player,minute,x,y,xg,outcome,body_part,technique,play_pattern,distance_to_goal,is_zone0
3773593,Barcelona,Philippe Coutinho Correia,39,112.4,35.4,0.18298244,Saved,Right Foot,Volley,Regular Play,8.88369292580512,True
3773593,Villarreal,Gerard Moreno Balaguero,44,104.3,34.8,0.08608912,Blocked,Left Foot,Normal,From Free Kick,16.538742394752997,True
3773593,Barcelona,Lionel Andrés Messi Cuccittini,48,108.1,33.3,0.04752446,Saved,Left Foot,Volley,From Throw In,13.65650028374767,True
3773593,Barcelona,Antoine Griezmann,55,105.9,33.5,0.10624492,Blocked,Left Foot,Half Volley,Regular Play,15.526107045875982,True
3773593,Villarreal,Vicente Iborra De La Fuente,57,110.9,32.1,0.03460866,Off T,Head,Normal,From Corner,12.050726119201277,True
3773593,Barcelona,Lionel Andrés Messi Cuccittini,65,103.9,54.9,0.054783225,Saved,Left Foot,Normal,From Keeper,21.936727194365158,False
3773593,Barcelona,Lionel Andrés Messi Cuccittini,71,111.8,39.3,0.38601032,Off T,Head,Normal,From Goal Kick,8.229823813423959,True
3773593,Villarreal,Mario Gaspar Pérez Martínez,80,107.2,58.8,0.0110668205,Off T,Right Foot,Normal,Regular Play,22.743790361327193,False
3773593,Barcelona,Francisco António Machado Mota de Castro Trincão,81,102.8,34.8,0.067444965,Blocked,Left Foot,Normal,From Goal Kick,17.968861956172965,True
3773593,Barcelona,Francisco António Machado Mota de Castro Trincão,85,104.4,51.9,0.08109221,Saved,Left Foot,Normal,Regular Play,19.620652384668553,True
3773593,Barcelona,Lionel Andrés Messi Cuccittini,85,104.4,45.0,0.08542609,Saved,Right Foot,Normal,Regular Play,16.381697103780176,True
3773593,Villarreal,Takefusa Kubo,88,107.6,56.5,0.02559387,Saved,Left Foot,Normal,Regular Play,20.64000968992021,True
3773593,Barcelona,Miralem Pjanić,90,97.8,19.8,0.01091343,Off T,Right Foot,Normal,From Free Kick,30.01466308323317,False
3773593,Barcelona,Lionel Andrés Messi Cuccittini,91,115.0,29.3,0.048478007,Blocked,Left Foot,Normal,Regular Play,11.81058846967415,True
3773466,Barcelona,Antoine Griezmann,7,102.0,51.7,0.03504776,Off T,Left Foot,Volley,From Throw In,21.468348795377814,True
3773466,Barcelona,Anssumane Fati,10,106.3,34.2,0.16714483,Goal,Right Foot,Normal,From Free Kick,14.877163708180401,True
3773466,Celta Vigo,José Manuel Fontán Mondragón,16,100.9,20.7,0.011488415,Saved,Left Foot,Normal,From Throw In,27.15326867984773,False
3773466,Celta Vigo,Iago Aspas Juncal,24,99.0,56.1,0.04606585,Blocked,Left Foot,Normal,From Free Kick,26.461481440010118,False
3773466,Celta Vigo,Lucas René Olaza Catrofe,52,102.4,33.5,0.07217433,Blocked,Right Foot,Normal,From Kick Off,18.76192953829642,True
3773466,Barcelona,Philippe Coutinho Correia,58,99.9,42.4,0.049639374,Post,Right Foot,Normal,From Keeper,20.2427764894048,True
3773466,Barcelona,Philippe Coutinho Correia,59,103.8,39.5,0.12848127,Saved,Right Foot,Normal,From Throw In,16.207714212682802,True
3773466,Barcelona,Lionel Andrés Messi Cuccittini,69,94.4,25.7,0.041658394,Blocked,Left Foot,Normal,From Free Kick,29.323199006929645,False
3773466,Celta Vigo,Manuel Agudo Durán,72,105.4,18.7,0.007613767,Blocked,Right Foot,Normal,Regular Play,25.823438965405053,False
3773466,Celta Vigo,Manuel Agudo Durán,72,114.1,26.1,0.039158177,Saved,Right Foot,Normal,Regular Play,15.100331122197288,True
3773466,Celta Vigo,Miguel Baeza Pérez,72,110.6,37.2,0.12407055,Blocked,Left Foot,Normal,Regular Play,9.808159868191387,True
3773466,Celta Vigo,Manuel Agudo Durán,78,98.8,37.5,0.061612327,Off T,Right Foot,Normal,From Goal Kick,21.346896729969913,True
3773466,Celta Vigo,Manuel Agudo Durán,82,112.6,15.7,0.0078124246,Saved,Right Foot,Normal,From Free Kick,25.40177159176108,False
3773466,Celta Vigo,Miguel Baeza Pérez,87,106.6,28.1,0.044369835,Blocked,Left Foot,Normal,From Free Kick,17.921216476567658,True
3773466,Celta Vigo,Néstor Alejandro Araújo Razo,87,115.7,29.7,0.051826213,Off T,Head,Normal,From Corner,11.161541112229978,True
3773466,Barcelona,Lionel Andrés Messi Cuccittini,94,112.8,28.1,0.15700933,Saved,Left Foot,Normal,Regular Play,13.908630414242806,True
3773466,Barcelona,Sergi Roberto Carnicer,94,109.7,48.2,0.16067164,Goal,Right Foot,Half Volley,Regular Play,13.165485179058157,True
3773585,Real Madrid,Federico Santiago Valverde Dipetta,4,109.9,49.3,0.31214735,Goal,Right Foot,Normal,From Keeper,13.729530217745975,True
3773585,Real Madrid,Vinícius José Paixão de Oliveira Júnior,6,107.6,37.9,0.1424742,Off T,Right Foot,Half Volley,Regular Play,12.576565508913797,True
3773585,Barcelona,Anssumane Fati,7,114.8,36.5,0.3955568,Goal,Right Foot,Half Volley,From Free Kick,6.26817357768593,True
3773585,Barcelona,Philippe Coutinho Correia,12,97.5,22.1,0.0122884065,Blocked,Right Foot,Normal,From Free Kick,28.751695602172752,False
3773585,Barcelona,Philippe Coutinho Correia,14,97.3,30.5,0.04776465,Saved,Right Foot,Normal,From Throw In,24.607722365143836,False
3773585,Barcelona,Lionel Andrés Messi Cuccittini,18,94.3,31.8,0.037000425,Saved,Left Foot,Normal,Regular Play,26.976471229573377,False
3773585,Real Madrid,Raphaël Varane,22,113.6,37.8,0.10819121,Blocked,Head,Normal,From Corner,6.767569726275458,True
3773585,Real Madrid,Sergio Ramos García,22,113.2,36.5,0.102099925,Saved,Head,Normal,From Corner,7.647875521999555,True
3773585,Barcelona,Lionel Andrés Messi Cuccittini,23,113.1,47.8,0.4412188,Saved,Right Foot,Normal,From Keeper,10.41393297462587,True
3773585,Real Madrid,Karim Benzema,23,106.6,39.8,0.27210635,Saved,Right Foot,Normal,From Keeper,13.401492454200769,True
3773585,Real Madrid,Karim Benzema,35,102.7,40.2,0.029511923,Blocked,Right Foot,Normal,Regular Play,17.301156030739676,True
3773585,Real Madrid,Sergio Ramos García,47,112.3,44.1,0.08104959,Off T,Head,Normal,From Corner,8.723531395025757,True
3773585,Real Madrid,Carlos Henrique Casimiro,50,85.3,43.7,0.018411724,Off T,Right Foot,Normal,Regular Play,34.89670471548854,False
3773585,Barcelona,Anssumane Fati,51,108.8,53.6,0.03357311,Off T,Right Foot,Normal,From Goal Kick,17.618172436436193,True
3773585,Barcelona,Philippe Coutinho Correia,53,112.2,31.3,0.0875304,Off T,Head,Normal,Regular Play,11.684605256490265,True
3773585,Real Madrid,Karim Benzema,56,102.8,26.8,0.06166864,Off T,Right Foot,Normal,From Throw In,21.681328372588244,True
3773585,Real Madrid,Sergio Ramos García,62,107.7,39.8,0.7835,Goal,Right Foot,Normal,Other,12.301625908797583,True
3773585,Barcelona,Philippe Coutinho Correia,66,105.8,27.2,0.04570999,Blocked,Left Foot,Normal,From Throw In,19.11753122136852,True
3773585,Barcelona,Philippe Coutinho Correia,69,109.8,37.3,0.1024136,Blocked,Right Foot,Half Volley,From Corner,10.551303237041388,True
3773585,Barcelona,Lionel Andrés Messi Cuccittini,78,91.6,43.0,0.04581602,Blocked,Left Foot,Normal,From Free Kick,28.558011135231393,False
3773585,Real Madrid,Toni Kroos,85,104.5,44.2,0.15770543,Saved,Right Foot,Normal,Regular Play,16.058953888718904,True
3773585,Real Madrid,Toni Kroos,85,114.2,48.2,0.1677268,Saved,Right Foot,Half Volley,Regular Play,10.043903623591778,True
3773585,Real Madrid,Sergio Ramos García,85,112.5,33.5,0.16929331,Saved,Left Foot,Volley,From Corner,9.924716620639604,True
3773585,Real Madrid,Raphaël Varane,85,112.3,41.6,0.15622824,Off T,Head,Normal,From Corner,7.864477096412707,True
3773585,Real Madrid,Vinícius José Paixão de Oliveira Júnior,86,94.0,40.3,0.04361772,Saved,Right Foot,Normal,Regular Play,26.00173071162764,False
3773585,Real Madrid,Luka Modrić,89,105.4,42.2,0.29433554,Goal,Right Foot,Normal,From Goal Kick,14.764823060233395,True
3773552,Barcelona,Pedro González López,6,112.2,39.9,0.54601175,Saved,Right Foot,Half Volley,Regular Play,7.800640999302554,True
3773552,Barcelona,Lionel Andrés Messi Cuccittini,8,115.6,49.8,0.08631221,Off T,Left Foot,Half Volley,From Throw In,10.742439201596628,True
3773552,Barcelona,Ousmane Dembélé,12,102.5,18.5,0.010357936,Off T,Right Foot,Normal,Regular Play,27.721832551258224,False
3773552,Barcelona,Ousmane Dembélé,18,104.9,39.7,0.11706126,Blocked,Right Foot,Half Volley,Regular Play,15.102979838429231,True
3773552,Barcelona,Pedro González López,20,114.6,41.0,0.3090264,Off T,Head,Normal,From Corner,5.491812087098398,True
3773552,Barcelona,Jordi Alba Ramos,24,110.2,26.8,0.05799438,Off T,Left Foot,Volley,Regular Play,16.44019464604966,True
3773552,Barcelona,Frenkie de Jong,26,115.4,41.1,0.27720144,Goal,Right Foot,Normal,From Throw In,4.729693436154181,True
3773552,Barcelona,Martin Braithwaite Christensen,30,113.8,46.1,0.08235023,Blocked,Left Foot,Normal,Regular Play,8.697700845625818,True
3773552,Barcelona,Lionel Andrés Messi Cuccittini,30,99.5,55.6,0.025608072,Blocked,Left Foot,Normal,Regular Play,25.76062887431128,False
3773552,Barcelona,Lionel Andrés Messi Cuccittini,31,96.5,34.7,0.045421854,Off T,Left Foot,Normal,From Corner,24.09024698918631,False
3773552,Barcelona,Ousmane Dembélé,37,108.5,33.6,0.14145768,Saved,Right Foot,Normal,From Counter,13.160927019021115,True
3773552,Barcelona,Lionel Andrés Messi Cuccittini,40,96.2,34.8,0.07923236,Saved,Left Foot,Normal,From Free Kick,24.36144494893519,False
3773552,Barcelona,Lionel Andrés Messi Cuccittini,42,98.4,55.7,0.046973187,Off T,Right Foot,Normal,From Free Kick,26.70299608658174,False
3773552,Barcelona,Lionel Andrés Messi Cuccittini,50,101.2,44.8,0.07536486,Off T,Left Foot,Normal,From Throw In,19.40309253701584,True
3773552,Barcelona,Ousmane Dembélé,56,108.0,24.9,0.05796124,Blocked,Left Foot,Lob,From Goal Kick,19.287560758167427,True
3773552,Barcelona,Lionel Andrés Messi Cuccittini,59,100.4,39.4,0.060821835,Off T,Left Foot,Normal,Regular Play,19.6091815229499,True
3773552,Huesca,Rafael Mir Vicente,62,118.0,44.2,0.28106615,Saved,Right Foot,Backheel,From Corner,4.651881339845206,True
3773552,Barcelona,Ousmane Dembélé,66,94.6,26.4,0.022451427,Off T,Right Foot,Normal,From Throw In,28.811803136909017,False
3773552,Barcelona,Lionel Andrés Messi Cuccittini,67,113.4,28.3,0.13316546,Saved,Left Foot,Normal,Regular Play,13.433167906342863,True
3773552,Huesca,Javier Ontiveros Parra,72,93.7,29.1,0.022933368,Saved,Right Foot,Normal,Regular Play,28.469281690973514,False
3773552,Barcelona,Miralem Pjanić,76,97.6,44.3,0.05382589,Off T,Right Foot,Normal,Regular Play,22.80898945591409,False
3773552,Barcelona,Ousmane Dembélé,76,110.4,31.3,0.28016123,Saved,Left Foot,Normal,Regular Play,12.955693729013506,True
3773552,Huesca,Shinji Okazaki,84,103.6,32.7,0.032397743,Saved,Head,Normal,Regular Play,17.951323071016247,True
3773552,Huesca,Juan Carlos Real Ruiz,87,105.8,35.2,0.051326882,Saved,Left Foot,Half Volley,From Free Kick,14.989329538041387,True
3773672,Sevilla,Lucas Ariel Ocampos,3,114.7,35.0,0.1198475,Off T,Head,Normal,From Corner,7.286288492778747,True
3773672,Sevilla,Lucas Ariel Ocampos,5,100.0,26.0,0.034823347,Blocked,Right Foot,Normal,Regular Play,24.413111231467404,False
3773672,Sevilla,Luuk de Jong,7,109.6,39.2,0.10194666,Goal,Left Foot,Half Volley,From Corner,10.430723848324243,True
3773672,Barcelona,Philippe Coutinho Correia,9,106.8,34.6,0.58375424,Goal,Right Foot,Normal,From Kick Off,14.261837188805657,True
3773672,Barcelona,Jordi Alba Ramos,16,68.3,19.5,0.0047969674,Saved,Left Foot,Normal,From Free Kick,55.61600489067873,False
3773672,Barcelona,Antoine Griezmann,20,107.8,29.2,0.26431355,Off T,Left Foot,Normal,From Counter,16.29355700883021,True
3773672,Barcelona,Anssumane Fati,28,98.5,34.3,0.059634212,Saved,Right Foot,Normal,From Throw In,22.242751628339512,False
3773672,Sevilla,Jesús Joaquín Fernández Sáez de la Torre,31,114.6,54.4,0.0206557,Off T,Right Foot,Normal,Regular Play,15.379206741571556,True
3773672,Barcelona,Anssumane Fati,37,103.0,22.1,0.016373863,Off T,Right Foot,Normal,From Free Kick,24.686230980042296,False
3773672,Barcelona,Lionel Andrés Messi Cuccittini,42,106.9,52.8,0.09066692,Off T,Left Foot,Normal,From Counter,18.31529415543195,True
3773672,Sevilla,Joan Jordán Moreno,53,97.3,55.9,0.015267702,Off T,Right Foot,Half Volley,From Corner,27.714617081965972,False
3773672,Sevilla,Ivan Rakitić,65,95.3,41.2,0.04549022,Off T,Left Foot,Normal,From Throw In,24.72913261721891,False
3773672,Sevilla,Jules Koundé,67,112.7,44.4,0.089097686,Off T,Head,Normal,From Corner,8.523496934944012,True
3773672,Sevilla,Jules Koundé,68,111.9,44.2,0.083537444,Off T,Head,Normal,From Corner,9.124143795447326,True
3773672,Sevilla,Youssef En-Nesyri,72,115.9,33.9,0.1521444,Off T,Head,Normal,From Throw In,7.349829930005181,True
3773672,Barcelona,Lionel Andrés Messi Cuccittini,80,95.2,32.4,0.036086563,Saved,Left Foot,Normal,From Free Kick,25.938388538997557,False
3773672,Barcelona,Frenkie de Jong,81,110.1,43.1,0.3463066,Blocked,Right Foot,Normal,From Throw In,10.374005976477946,True
3773672,Sevilla,Joan Jordán Moreno,83,89.8,40.6,0.025199624,Off T,Right Foot,Normal,Regular Play,30.205959676858477,False
3773672,Barcelona,Francisco António Machado Mota de Castro Trincão,90,109.5,54.4,0.12810293,Saved,Left Foot,Normal,From Free Kick,17.821616088334974,True
3773672,Barcelona,Sergi Roberto Carnicer,91,104.2,49.3,0.10179729,Blocked,Left Foot,Normal,Regular Play,18.33384847761102,True
3773672,Barcelona,Lionel Andrés Messi Cuccittini,93,94.0,55.3,0.02161511,Off T,Left Foot,Normal,Regular Play,30.16769795658926,False
3773587,Getafe,Nemanja Maksimović,17,110.3,50.1,0.057950504,Saved,Right Foot,Half Volley,Regular Play,14.003570973148245,True
3773587,Barcelona,Lionel Andrés Messi Cuccittini,19,102.3,31.3,0.052492436,Post,Left Foot,Normal,Regular Play,19.72257589667232,True
3773587,Getafe,Marc Cucurella Saseta,21,99.9,28.8,0.048669264,Saved Off Target,Right Foot,Normal,From Goal Kick,23.009780529157588,False
3773587,Getafe,Mathías Olivera Miramontes,24,106.2,33.3,0.070784174,Wayward,Left Foot,Normal,From Free Kick,15.340469353966975,True
3773587,Barcelona,Antoine Griezmann,29,107.1,48.9,0.41267076,Off T,Right Foot,Normal,From Counter,15.672268502038884,True
3773587,Getafe,Jaime Mata Arnaiz,30,100.9,30.2,0.05172727,Off T,Right Foot,Normal,Regular Play,21.467417171145666,True
3773587,Barcelona,Lionel Andrés Messi Cuccittini,41,94.2,40.3,0.06679972,Saved,Left Foot,Normal,From Free Kick,25.80174412709342,False
3773587,Getafe,Jaime Mata Arnaiz,55,108.0,40.0,0.7835,Goal,Right Foot,Normal,Other,12.0,True
3773587,Barcelona,Gerard Piqué Bernabéu,63,112.5,35.2,0.077347964,Off T,Head,Normal,From Free Kick,8.904493247793496,True
3773587,Barcelona,Anssumane Fati,68,98.6,21.5,0.009594058,Off T,Right Foot,Normal,From Throw In,28.287983314474722,False
3773587,Getafe,Marc Cucurella Saseta,78,101.1,39.0,0.13354984,Saved,Left Foot,Normal,Regular Play,18.926436537288264,True
3773587,Getafe,Juan Camilo Hernández Suárez,82,108.8,29.4,0.15459204,Saved to Post,Left Foot,Normal,From Counter,15.420765220960991,True
3773587,Getafe,Juan Camilo Hernández Suárez,88,103.5,48.0,0.3204304,Off T,Right Foot,Normal,From Counter,18.33712082089225,True
3773587,Barcelona,Lionel Andrés Messi Cuccittini,93,105.6,38.8,0.1286825,Off T,Left Foot,Normal,Regular Play,14.44991349455076,True
3773587,Barcelona,Philippe Coutinho Correia,95,105.1,28.1,0.036768384,Blocked,Right Foot,Normal,Regular Play,19.068822721919677,True
3773587,Getafe,David Timor Copoví,97,89.1,46.2,0.030897133,Off T,Left Foot,Normal,From Free Kick,31.515869018638856,False
3773656,Barcelona,Antoine Griezmann,2,114.2,47.5,0.15227662,Off T,Left Foot,Volley,From Throw In,9.48103369891701,True
3773656,Atlético Madrid,Saúl Ñíguez Esclapez,4,98.8,30.7,0.03962588,Saved,Left Foot,Normal,Regular Play,23.15016198647431,False
3773656,Atlético Madrid,Marcos Llorente Moreno,11,110.2,52.9,0.12261136,Post,Right Foot,Normal,From Corner,16.200308639035242,True
3773656,Atlético Madrid,Saúl Ñíguez Esclapez,34,94.9,26.2,0.024586549,Off T,Left Foot,Normal,From Free Kick,28.643498389686965,False
3773656,Barcelona,Lionel Andrés Messi Cuccittini,40,116.2,31.2,0.17527242,Saved,Left Foot,Normal,From Free Kick,9.585405573057407,True
3773656,Atlético Madrid,Yannick Ferreira Carrasco,47,88.7,20.6,0.10752832,Goal,Right Foot,Normal,Regular Play,36.824584179593934,False
3773656,Barcelona,Clément Lenglet,55,112.9,49.9,0.027858607,Saved,Head,Normal,From Corner,12.18277472499594,True
3773656,Barcelona,Pedro González López,56,102.9,27.1,0.03746189,Blocked,Right Foot,Normal,Regular Play,21.420084033448603,True
3773656,Barcelona,Clément Lenglet,56,114.4,43.4,0.20700896,Saved,Head,Normal,From Corner,6.551335741663674,True
3773656,Atlético Madrid,Saúl Ñíguez Esclapez,58,105.7,29.0,0.04496801,Blocked,Left Foot,Half Volley,From Free Kick,18.041341413542394,True
3773656,Barcelona,Ousmane Dembélé,64,101.4,54.4,0.049011447,Off T,Left Foot,Normal,From Throw In,23.522754940695183,False
3773656,Barcelona,Miralem Pjanić,66,86.8,36.9,0.018691551,Off T,Right Foot,Normal,Regular Play,33.344414824674914,False
3773656,Atlético Madrid,João Félix Sequeira,68,94.3,43.8,0.037845716,Blocked,Right Foot,Normal,From Goal Kick,25.979414927977114,False
3773656,Atlético Madrid,Saúl Ñíguez Esclapez,69,114.1,49.3,0.049725365,Wayward,Head,Normal,From Corner,11.013627921806693,True
3773656,Atlético Madrid,Yannick Ferreira Carrasco,72,109.5,22.6,0.014155507,Off T,Right Foot,Normal,Regular Play,20.322647465327936,True
3773656,Barcelona,Lionel Andrés Messi Cuccittini,73,99.0,39.6,0.076766945,Blocked,Left Foot,Normal,From Goal Kick,21.003809178337153,True
3773656,Barcelona,Lionel Andrés Messi Cuccittini,80,93.1,45.2,0.059487686,Blocked,Left Foot,Normal,From Free Kick,27.397992627198082,False
3773656,Barcelona,Antoine Griezmann,81,109.6,44.0,0.05838845,Saved,Head,Normal,From Corner,11.142710621747302,True
3773656,Atlético Madrid,Ángel Martín Correa,82,92.6,42.9,0.03224117,Blocked,Right Foot,Normal,Regular Play,27.5530397597071,False
3773656,Atlético Madrid,Yannick Ferreira Carrasco,85,103.0,35.9,0.08964235,Off T,Right Foot,Half Volley,From Corner,17.487424052730006,True
3773656,Barcelona,Francisco António Machado Mota de Castro Trincão,86,98.3,57.5,0.01871808,Off T,Left Foot,Normal,From Throw In,27.87723085243583,False
3773656,Barcelona,Martin Braithwaite Christensen,87,101.4,51.7,0.04672806,Blocked,Right Foot,Half Volley,From Throw In,21.973848092675983,False
3773656,Barcelona,Sergi Roberto Carnicer,88,88.0,43.0,0.026620906,Blocked,Right Foot,Normal,Regular Play,32.14031735997639,False
3773377,Valencia,Gonçalo Manuel Ganchinho Guedes,2,101.9,21.7,0.022515863,Off T,Right Foot,Normal,From Counter,25.739075352467495,False
3773377,Barcelona,Lionel Andrés Messi Cuccittini,19,94.0,50.6,0.024988044,Blocked,Left Foot,Normal,From Throw In,28.077749197540747,False
3773377,Valencia,Gonçalo Manuel Ganchinho Guedes,20,91.0,47.3,0.027199345,Off T,Right Foot,Normal,From Throw In,29.904681907687966,False
3773377,Valencia,José Luis Gayà Peña,25,110.5,29.0,0.15781964,Blocked,Left Foot,Normal,Regular Play,14.534441853748634,True
3773377,Valencia,Carlos Soler Barragán,28,97.8,35.3,0.06508526,Saved,Right Foot,Normal,Regular Play,22.69206909913682,False
3773377,Valencia,Mouctar Diakhaby,28,113.7,39.9,0.22057752,Goal,Head,Normal,From Corner,6.300793600809342,True
3773377,Barcelona,Philippe Coutinho Correia,30,94.2,30.2,0.01624422,Off T,Right Foot,Normal,From Kick Off,27.59855068658497,False
3773377,Valencia,Gabriel Armando de Abreu,32,109.6,32.5,0.030817557,Blocked,Head,Normal,From Corner,12.822246293064259,True
3773377,Valencia,Denis Cheryshev,32,98.1,41.6,0.036864728,Blocked,Right Foot,Half Volley,From Corner,21.958369702689684,False
3773377,Barcelona,Antoine Griezmann,32,111.8,52.7,0.08293867,Saved,Right Foot,Normal,From Counter,15.11720873706519,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,39,94.4,34.8,0.033650175,Blocked,Left Foot,Normal,Regular Play,26.122786987609107,False
3773377,Valencia,Maximiliano Gómez González,44,112.7,39.0,0.21967192,Saved,Head,Normal,Regular Play,7.368174807915455,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,48,108.2,40.5,0.7835,Saved,Left Foot,Normal,Other,11.810588469674148,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,48,118.2,42.8,0.83608377,Goal,Head,Diving Header,Other,3.3286633954186438,True
3773377,Valencia,Denis Cheryshev,48,106.5,40.3,0.20238984,Off T,Left Foot,Normal,From Free Kick,13.503332921912278,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,50,99.3,31.2,0.04837009,Blocked,Right Foot,Normal,Regular Play,22.492887764802457,False
3773377,Barcelona,Ronald Federico Araújo da Silva,51,107.6,34.4,0.055896245,Goal,Right Foot,Overhead Kick,From Corner,13.605881081355964,True
3773377,Barcelona,Martin Braithwaite Christensen,55,117.9,43.5,0.2988362,Saved,Head,Normal,From Free Kick,4.081666326391708,True
3773377,Valencia,Uroš Račić,57,102.3,47.8,0.057187174,Off T,Right Foot,Normal,From Free Kick,19.342440383777845,True
3773377,Barcelona,Sergino Dest,60,105.6,58.1,0.018202478,Off T,Left Foot,Normal,From Free Kick,23.12941849679754,False
3773377,Barcelona,Philippe Coutinho Correia,61,105.3,33.0,0.054206222,Wayward,Right Foot,Half Volley,Regular Play,16.281584689458214,True
3773377,Barcelona,Jordi Alba Ramos,62,94.9,35.0,0.037506588,Off T,Left Foot,Half Volley,Regular Play,25.593163149560073,False
3773377,Barcelona,Philippe Coutinho Correia,64,94.3,25.6,0.023462815,Blocked,Right Foot,Normal,From Corner,29.45929394944828,False
3773377,Valencia,Maximiliano Gómez González,68,113.8,39.9,0.5974063,Goal,Right Foot,Normal,Regular Play,6.200806399171,True
3773377,Barcelona,Óscar Mingueza García,70,88.9,33.2,0.018460058,Saved,Right Foot,Normal,From Counter,31.834729463276418,False
3773377,Barcelona,Philippe Coutinho Correia,71,107.3,31.1,0.08993374,Saved,Left Foot,Normal,From Throw In,15.508062419270825,True
3773377,Barcelona,Pedro González López,72,101.4,55.1,0.030860003,Off T,Right Foot,Normal,From Throw In,23.957671005337723,False
3773377,Barcelona,Lionel Andrés Messi Cuccittini,74,100.0,40.4,0.04318942,Saved,Left Foot,Normal,Regular Play,20.00399960007998,True
3773377,Barcelona,Óscar Mingueza García,76,115.2,31.6,0.048609655,Off T,Right Foot,Volley,From Corner,9.674709297958257,True
3773377,Barcelona,Philippe Coutinho Correia,77,105.2,27.1,0.07771912,Off T,Right Foot,Normal,Regular Play,19.632880583347923,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,82,96.0,39.3,0.071193315,Off T,Left Foot,Normal,From Free Kick,24.010206163213176,False
3773377,Barcelona,Francisco António Machado Mota de Castro Trincão,83,103.5,51.4,0.038734686,Blocked,Left Foot,Normal,Regular Play,20.05517389602992,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,83,99.1,41.6,0.082155265,Saved,Right Foot,Normal,Regular Play,20.961154548354443,True
3773377,Barcelona,Lionel Andrés Messi Cuccittini,85,97.2,55.6,0.02903015,Off T,Left Foot,Normal,From Free Kick,27.62607463973121,False
3773377,Barcelona,Miralem Pjanić,87,101.6,30.6,0.04978775,Blocked,Left Foot,Normal,Regular Play,20.662042493422575,True
3773586,Barcelona,Jordi Alba Ramos,8,99.2,39.8,0.049855277,Blocked,Right Foot,Normal,Regular Play,20.800961516237653,True
3773586,Barcelona,Antoine Griezmann,18,101.8,43.3,0.06688733,Saved,Left Foot,Normal,From Free Kick,18.4967564724197,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,22,112.3,28.1,0.080978274,Goal,Left Foot,Normal,From Goal Kick,14.173919711921611,True
3773586,Granada,Yangel Clemente Herrera Ravelo,24,103.5,47.9,0.06897262,Off T,Left Foot,Normal,Regular Play,18.29371476764629,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,25,98.5,40.7,0.04477437,Blocked,Left Foot,Normal,From Throw In,21.51139233057684,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,28,101.7,42.7,0.08644311,Blocked,Left Foot,Normal,Regular Play,18.49810801136159,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,35,111.1,49.2,0.34449932,Saved,Left Foot,Normal,Regular Play,12.800390619039725,True
3773586,Barcelona,Samuel Yves Umtiti,36,110.5,39.9,0.06895016,Saved,Head,Normal,From Corner,9.500526301210897,True
3773586,Granada,Yan Brice Eteki,38,94.4,33.1,0.032587416,Off T,Right Foot,Normal,From Throw In,26.51358142537518,False
3773586,Barcelona,Antoine Griezmann,46,106.8,34.7,0.110251695,Off T,Right Foot,Normal,From Throw In,14.224275025462635,True
3773586,Barcelona,Sergi Roberto Carnicer,52,107.3,48.4,0.09141455,Off T,Right Foot,Volley,Regular Play,15.226621424334423,True
3773586,Granada,Darwin Daniel Machís Marcano,62,111.5,31.7,0.2860311,Goal,Left Foot,Normal,From Free Kick,11.880235687897779,True
3773586,Barcelona,Ousmane Dembélé,73,106.8,52.1,0.053696465,Blocked,Left Foot,Normal,From Corner,17.90670265570968,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,73,93.8,41.4,0.031419158,Blocked,Left Foot,Normal,From Corner,26.2373779177722,False
3773586,Barcelona,Samuel Yves Umtiti,74,112.2,36.1,0.059971746,Off T,Head,Normal,From Corner,8.720665112249176,True
3773586,Barcelona,Lionel Andrés Messi Cuccittini,77,92.0,37.9,0.050268207,Blocked,Left Foot,Normal,From Free Kick,28.07863956818421,False
3773586,Granada,Jorge Molina Vidal,78,111.6,32.6,0.11818707,Goal,Head,Normal,From Goal Kick,11.194641575325226,True
3773586,Granada,Luis Javier Suárez Charris,79,99.1,55.2,0.02989931,Blocked,Right Foot,Normal,Regular Play,25.84279396659735,False
3773586,Barcelona,Francisco António Machado Mota de Castro Trincão,82,98.2,55.5,0.024233807,Blocked,Left Foot,Normal,From Throw In,26.748644825486018,False
3773586,Barcelona,Gerard Piqué Bernabéu,91,103.6,46.0,0.026385948,Off T,Head,Normal,Regular Play,17.463103962354463,True
3773586,Barcelona,Gerard Piqué Bernabéu,92,112.5,32.7,0.043142196,Blocked,Head,Normal,From Goal Kick,10.466135867644752,True
3773372,Atlético Madrid,Thomas Lemar,2,104.2,23.5,0.03223021,Saved,Right Foot,Normal,From Throw In,22.84491190615538,False
3773372,Atlético Madrid,Luis Alberto Suárez Díaz,9,98.4,21.4,0.011349107,Saved,Right Foot,Normal,From Free Kick,28.504736448527282,False
